score	sentiment	split	text
1	neg	train	The experience was a horror. The waitress was a very unpleasant snobby person..wonder what's wrong with these people, they are not nice at all! The owner better wake up!!!
3	neg	train	"This is a pleasant place to dine. When we came ""the tall skinny guy"" was kind and hospitable."
3	neg	train	Another country style restuarant on the outskirts of Peoria with good down home cooking.
1	neg	train	I thought the place tried very hard to be something it wasn't. It was like a taco stand trying to be 4 star.
1	neg	train	"Worst restaurant dining experience ever. The ""fresh"" salmon was still frozen in the center, soggy veggies and bland rice accompanied the frozen salmon. The service was abysmal - lack of attention and maturity of the staff was evident. A look into the kitchen makes one wonder if the owner is legit. Would NEVER return."
1	neg	train	"We started the meal with an order of several tapas and a decanter of sangria. After about half an hour, we called for a second decanter of sangria , and the opportunity to place an order for a second round of tapas. We were ignored by the very hurried staff for at least ten minutes, and finally a man who appeared to be the person in charge came and presented us with the check. He informed us that the restaurant was ""...not a cafeteria. You people are not spending enough money and we have a line of other customers, so you need to leave..."" When we could speak again, we complained to a waiter/busboy who came by our table about not having an opportunity to place another order. He said, ""you do not have to leave."" But after he left, the first man returned and continued to berate us for not having made it worth while to have seated us. He reiterated that the restaurant was not a cafeteria, and held fast to his demand that we leave. This, despite our explanation that we had not even been given the opportunity to place an order for more food and continue with our meal. To add insult to injury, we then had to wait an additional ten minutes for someone to bring us the change for our check. We were finally whisked out the front door, with waiters clearing the table before our coats were on. A thoroughly humiliating experience."
3	neg	train	A Vero Beach lanmark that specializes in seafood. Several types of fish are offered as the Catch of the day and can be prepared in a couple of ways. Most meals come with side options and a parfit for dessert. A lunch menu offers soup combos with salads and sands.
2	neg	train	This was our third attempt at this restaurant in hopes that at some point things would get better. Our first visit, we waited close to 20 min's before a server ever approached our table... They walked by a few times but never really stopped...I guess they thought that if they ignored us we would go away. This is the restaurant that sparked the idea of creating we8there.com this is a true story. Our second attempt was equally frustrating we were publicly scolded for opening a window to let some fresh air in at our table and not once did the server come back to check on our progress, The irony is that we left a tip only because they expected us to not leave a tip from the moment we entered the restaurant, not to mention the scowl on the greeters face as if to say what do you want. Our third and final attempt was our final straw, we were seated next to the server station, if we had been any closer and we would be sitting on the coffee burners. The restaurant was not very busy and there were other tables available. I asked the server if we could move to one of the tables next to the window with the excellent view of the Pacific Ocean, she told us that they were reserving those seats for parties of three or more however she agreed to move us to another two seat table. The only problem the new table was next to another server station, so we declined; to make matters worse we watched as three more couples arrived at the Sandpiper and were promptly seated at the table reserved for parties of three or more. And again our server failed to come back to check on us in fact we received our check almost immediately after we ordered as if we had no need to order anything else off the menu. I guess you are wondering how the food was. The truth is does it really matter, the service was so horrible so who cares! I have vowed that I will never eat at the Sandpiper Restaurant Bar and Grill ever again!
2	neg	train	I went for lunch with my wife and two young children on a rainy day. We were seated at a table with a water view, but when we sat down the ceiling began leaking on our table. The waitress was apologetic and moved us to a drier seat by a computer station. My family overheard from the nonstop gossip by the waitresses at this computer that rain in the building has been an ongoing complaint. Apparently the water not only comes from the ceiling, but also saturates the rug from under a back door. My two-year-old son tripped in this wet spot and soaked his knees and hands. With such a pricey menu you would think that management could afford to maintenance the building.
1	neg	train	Not sure why this place is so highly rated. We stumbled in from Eastern Market and regretted it almost immediately. The food was mediocre, the service was terrible (the hostesses stood around gossiping for about 5 minutes before noticing that we were waiting and seating us, then we waited forever to get our check, and again to get the receipt to sign), and worst of all this place is extremely overpriced. $8 for a small serving of so-so pancakes that don't come with anything?!? Please.
3	neg	train	It's was OK food. I don't think it is anything special. and the restaurant was little. The decore is the restaurant is a little cheap in decor.
1	neg	train	I had visit many other Todai's buffet before which included San Jose, Pleaston, Beverley Hill, and Hong Hong. But the Daly City one is so disappointed me, there was not enough food to choose from when I compared with other Todai's. The lines were always very long, need to wait more than 10-15mins to get the food that we wanted.
1	neg	train	"I had the most terrible dining experience at Sole. The portions were extremely tiny and the service was terrible. The bread server did not serve bread to every table and even when asked, he did not serve the bread until you asked twice. The sun-dried tomato paste to go with the bread was used by another group's table before it was given to us and when we asked for butter, we never got any. The dessert menu was thrown in my face and it took twenty minutes before dessert finally arrived. Finally, it took another twenty minutes until we got our check. We approached Sole's manager about the situation and he screamed at us telling us "" I will believe you if you tell me the food was bad or the service was bad! I don't believe the hostess threw your menus, she is a professional! I have 650 people to serve, so I don't have time!"" All we wanted was to alert the manager of the situation, but he did not want to hear any of it. When we left the restaurant, we noticed there were only five people waiting to get into the place. Clearly Sole is not worthy of any business. I would not patronize them ever again."
3	neg	train	Your pretty basic greek place. They serve the same gyros that most of the other greek places do. They also the regular American fare.....Italian Beef, hamburgers, hot dogs, french fries, etc. Service was really quick and that along with the decent food makes it a place to add to quick lunch spots.
2	neg	train	Tonno Rosso has a beautiful view of the bay, but that's where the good part ends. Prices are high for ho-hum appetizers and bland fish. Side dishes were over-salted but lacking any other flavor.
1	neg	train	I ordered the grilled prawns for lunch, and when they arrived, the stench was so overpowering it nearly knocked me out. The people at the table next to us were commenting on how surprised they were I would even be willing to try one bite. After one taste it was inedible- the smell was so fishy and offensive that the odor hung in the air. I discreetly explained to the server (who had the personality of a wet mop) that I was unable to eat them because of the smell and he wordlessly marched off in a huff with my plate. Two minutes later, a man arrived at our table with the offending prawns in hand, informed me loudly that there was nothing wrong with the prawns (he tasted them, he pointed out) and that I would still have to pay for them and disappeared immediately without even identifying himself or giving me a chance to speak. When the bill arrived, I asked to see the manager. The same combative man appeared back at the table and again argued with me and told me I had to pay for the meal even though I'd had no lunch.
2	neg	train	My experience was horrible. I was forced to be seated outside because the dark chubby old saggy man with dark bifocals was what I call racist. He charged two times more than what I was expected to pay. I confronted him and he said he didn't have time for bulls**t. I said I was going to file a complaint and he said I don't give a f@#%. Not only that I also choked on a ball of hair that was served to me in my lunch special. for a cup of ice for me was $3 that isn't anything but it was unfair because the lady across from me was asian and recieved it for free. This isn't the reason why I am giving a complaint I wasn't treated with respect and the people there were great but Mr. Bifocals he was unfair it wasn't because of the double charge it is because of his attitude I wouldn't have care if he had a great attitude towards me and if my food didn't have any hairballs, and if he didn't call me a wetback b*tch all I have to say is go to hell Mr. Bifocals
1	neg	train	"Terrible. We got there and there was no one to seat us, so we had to seat ourselves. They do not have many tables but have room for more. Maybe they don't do much business? Ok, well since this is a ""new"" restaurant, we will give them a little bit of the doubt. Took us 20 minutes just to get noticed - and another 10 just to get water. Another group came after we did and got served water and bread faster. Then, when we were finally acknowledged and our order taken, another 40 - 45 minutes until the food came. The chicken was not well cooked. It was half-cooked and the lemonade was like water - no lemonade but yet they charge you for lemonade and you get colored water. Then the chicken -- we sent our dinners back. Then the pizza. The pizza was also half-cooked. The tomato sauce was virtually raw. Horrible. We will never return and tell others it was the worst dining experience we had."
2	neg	train	The food was pleasant. The service was horrible. Our waitress took her time coming to wait on us, then disappeared. Getting a refill on coffee was impossible. When I asked another waitress she told me she wasn't my waitress and to wait for mine.
3	neg	train	A quick service deli that specializes in wraps and salads. Several varieties of wraps for all diets and tastes. Good spot for a quick lunch to avoid fast food burgers
1	neg	train	Dining at Bandera's runied our evening and put my friend in the hospital. My friend is alergic to nuts and was told that the desert didn't have any for sure. A few minutes after the arival of our desert we found out that there were nuts in the pie. My friend could hardly breath because it causes her throat to swell shut. She had to be rushed to the hospital and that's where us girls had to spend our evening. The manager was a total jerk about the whole situation. I would suggest to anyone and everyone never to dine there.
2	neg	train	My daughter, son-in-law, husband and myself decided to visit this restaurant while visiting on 1/1/05. First of all, we were seated at a booth which was too small to handle the four of us. The hostess should be more considerate when seating people and anticipate their seating needs. Once seated at a larger table, we placed our orders. Three of us ordered a extra salad not to replace the usual side item for the menu choice. Once we received our salads, I had to ask for croutons as none were on the salads. My son-in-law requested new utensils as his were dirty. The waiter never brought any more, we had to take some off another table. Once the food arrived, the side items were missing from the burgers, the waiter informed us that he had substituted the salads for the fries. After arguing with us over it, we insisted that the salads were extra orders for all of us. He brought out two orders of fries, no apology for the mix up. The food was decent and we then received our checks. Not to our surprise, the tickets were wrong. The waiter had charged us $3.99 each for the salads, instead of the $2.49 that was listed on the menu. Since so many things had occurred through-out the dining experience, we asked for a manager. After explaining all of our complaints, the manager not only removed the salad charges, but the beverages and gave us a 20% discount off of our bill. Needless to say, we will not visit this establishment again. We feel that it shouldn't be necessary to call on a manager to make our visit an enjoyable one. Our waiter was named Jason and we believe that Jason needs to be re-trained on how to serve his customers.
1	neg	train	"My experiance was that of disgust. My bartender looked like something straight out of a horror movie. Can you say ""urrggghhh"" , the midget manager was licking chicken off of his fingers , which made me really question the professionalism of this establishment , then to make matters worse my waitress Monica was wearing a shirt three sizes to big that looked like it wasnt washed for about 3 years. The food was disgusting and tasted like Mexican food and the service was even worse. If you have any type of brains you will cross this place off of your restaurants to go list."
3	neg	train	Another attempt at Chicago style food in Central IL. It's not horrible, but there's much better Chicago shops in and around the city.
1	neg	train	"I've read in many places, and so probably have you, that the Niagara Falls area is overpopulated by mediocre restaurants. Over two hundred restaurants and none (that I've been able to find) that are any good. Let me tell you about the latest restaurant rip-off in Niagara Falls, Ontario. It was my wife's birthday and we planned a weekend outing to some of the local wineries, a night at the Mariott Hotel at the falls, and a dinner out. We selected Casa Mia. We called them on a Saturday afternoon, looking for a reservation for that night. They didn't bother to take our name, they said that a couple can be accommodated at anytime. This, folks, is a bad sign. Where I come from, the best restaurants are booked up a week in advance. I called several establishments that night and found that none of them were booked up. We arrived at Casa Mia on time and were shown to our table in an almost empty dining room. Our waiter was excellent, too bad he is stuck in such an under performing place. The wine we chose was out of stock, but he suggest another which was excellent. It went downwards from there. My wife ordered a soup to start the meal, and although it sounded good (spinach Florentine), it arrived too cold to be of much use. My caeser salad had soggy croutons and was completely un-inspiring. We both ordered the same entree, a gnocchi pasta dish with a meat sauce, the ""pasta special"". Again the plates were stone cold and the contents were only just acceptably warm. The meat sauce was absent. After a couple of teas we were presented with a ninety dollar bill which was about twice what the night was worth. What a disappointment. At no time was the room more than half full, and on a Saturday night. If someone somewhere can tell me where a good meal can be found in Niagara Falls, Ontario, speak up."
1	neg	train	"If you want to go order, eat and leave this is the place for you. The food is good - not great but good. If you are like me - want to meet friends and have a few drinks and visit before ordering - then you need to go somewhere else. El Porton has one good waiter - the rest are very lazy and rude. Our latest waiter tried to give us our check twice before we were ready to order - in less then an hour and we got there at 4:30 - not exactly a dinner rush. He never cleared our table and when we needed anything we had to go hunt for him. This was not just one time - we have had problems there before. It is a central place in Little Rock for us to meet and the last 3 times we were lucky to have the ""ONE"" good waiter - so we thought things had changed. We were very wrong!!!! I might go back if I could make sure I had the good waiter otherwise there are many other good mexican places with much better service."
1	neg	train	The experience we had was very unpleasant. The waitress (blonde hair pulled back) was very rude and a snob, she flirted with my brother and his wife was very upset. The total night was ruined. She just kept flirting, staring and smiling at him. We were all very unconfortable and dissatisfied. Our advise to the owner is to get rid of her. We will never recommend this place
2	neg	train	Made a reservation but still had to wait 1 1/2 hrs to get a table. My husband did not get the kind of potato he ordered, told waitress and she never fixed the problem. Both our steaks were overdone. Waitress said she couldn't do anything about it.
1	neg	train	"Pop City has a game room, a dance club, a diner-style eatery, and an upscale restaurant-- all separate entities under the umbrella of Pop City. It is unbearably loud, even in the ""upscale"" restaurant due to big screen TV's and VERY loud music in the game room. First we went to the eatery and although not busy were not brought a menu for nearly 10 min. We ordered a diet coke and a water and looked over the menu. A moment later we realized this restaurant did not have a good selection and so we decided to leave. I saw that our waitress hadn't got our drinks yet so I politely told her that we had decided to go to the other restaurant as she had in fact suggested when she had visited our table. She said okay and we left. We were seated in the ""upscale"" restaurant and almost ten minutes later, lo and behold, our server FROM THE OTHER RESTAURANT comes over with our diet coke and water and says, ""that'll be 2.17."" Of all the nerve! She was obviously keeping the money since she didn't have to log anywhere that the drink was served to ANOTHER restaurant. Anyway, we waited another nearly twenty minutes for a server to come to our table and then nearly 45 minutes for our food. The food was decent but was absolutely NOT worth what was most likely the worst service I have ever encountered. My only regret is that I did not get the name of the so called waitress who brought us the drinks, it might have been nice at least to know she'd been fired."
3	neg	train	Overall, it was an excellent experience. The menu choices covered much more than steak. A large portion of the menu offers seafood, off-the-beaten-track appetizers. Our favorite was the fried green tomatoes, which were not from a food service. The steaks were excellent and cooked to perfection. I had a great side of mashed garlic cauliflower, a definitely pleasing change from the usual baked or other potato offerings. It's a great place with great people. Try it, you'll like it.
2	neg	train	The sashimi was not fresh at all, and had food poisoning that night, and had to attend a conference the next day. Do not go to any of the Todai restaurants.
1	neg	train	"The name is La Vecchia's...we went in and were immediately turned off by the ""warehouse"" type decor and atmosphere. The young staff was silly and inattentive. We were seated in row type seating- not conducive to privacy or conversation. Waiter walked up and smarted off for no reason - we just got up and walked out."
1	neg	train	My fellow colleagues and I went there for dinner and a few drinks. Although the food was ok, the service and management were appauling. We have never been so mistreated in our lives. The wait staff was pushy and rude, the management was dispicatble and the so called owner was useless. I would never recommend this place unless you want to be handed a $300 bill for being treated like yeaterday's trash.
3	neg	train	Part of a chain that is through out the Southeast. Built to cater to tourists. Many seafood options. Types of fish, preperations, suaces for toppings. A could seafood and crab buffet is also available. Staff is knowledgeable on the fish and menu. Several large fruitty cocktails highlight the drink menu. Don't miss the oyters Rockafeller. THey top them with crabmeat.
1	neg	train	"ONCE AGAIN!!!!! I have to warn the food consuming public about this festering sore of a restaurant. After the intial review that I input I tried in vain for about 2 weeks before I able to contact the manager ""Freddy"" to complain to him about the incident that occured in his establishment. And shockingly enough he is as poor a manager as Tequilla Grill is an restaurant. When the situation was explained to him he became beligerant and verbally abusive, he finally agreed to look into the incident and promised to call me back. GUESS WHAT he never did, when I attempted to follow up he had an instant case of amnesia and informed me he had no idea what I was talking about and he felt I wasting his time. The only time wasted is by the patrons of this establishment, they could go to Taco Bell and receive better food and service. The owner of this establishment should be dropped in the middle of Baghdad wrapped in an American flag and left to fend for himself with his filthy silverware and horrible food."
2	neg	train	We were a bit disappointed in this one. The seating was outside with ocean view. The service was slow, even though there seemed to be many staff standing around. It took quite a while to get our food and it was around 2:00 (not during the actual lunch rush). I was not impressed by this one.
3	neg	train	"Boisterous, friendly, and busy defines this Vero Beach instituiton. The food is good and plentiful and the servers are efficient. The atmosphere is ""old Florida"", and the nightly crowds are the best indicator that the Patio offers good value and fun for the casual diner."
1	neg	train	Management allowed a minor mold complaint at another table to escalate into a 3 table discussion. All the patrons agreed it was green and it was mold. Management did not let it die and continued to argue that it was not mold. The minor mold issue was clearly not the issue in the end. The issue was their inability to resolve a customer complaint.
3	neg	train	A national chain that specializes in upscale Asian food. Dishes are consistent for location to location. Wine list provides many options. The wait staff is friendly but are more concerned with socializing with co-workers than providing service for the customers.
1	neg	train	This is NOT chili! No bean, and grit for meat. The sweatness mixed with the grossness. The best part about it is the bun if it's a chili dog, and the cheese if it's on spaghetti. So, why not save the time, and money, and make yourself a cheese sandwich at home. (on a hotdog bun)
2	neg	train	They changed the way the prepared the fish to hide that it was not fresh fish. It made both my wife and I stay away from fish for quite a while.
3	neg	train	Casual tymed family seafood with a lively bar. Fried foods are the largest portion of the menu. Several beers are offered on tap. Dried out broiled flounder was taken off the bill without question
3	neg	train	Excellent place to experience Ethiopian Cuisine. We are vegetarians and their vegetarian prepartions have managed to be within the accepted range. As we have tried out most of the Ethiopian Restaurants in the Bay area. Their Timatim Salad is excellent and can be made very hot - spicy - if requested.
2	neg	train	I didn't really like this only because I'm not a fan of thin crust pizza and this is a really thin crust. It wasn't too bad...if you like that kind of pizza, this place is for you
1	neg	train	TERRIBLE! The place is a breeding ground for roaches. The food was very ordinary. I can't complain about the service! There wasn't any! The alleged manager is the original Village Idiot. FORGET IT!
2	neg	train	Restrooms were filthy, no paper to wipe hands. Price too high. I've been to this place many times. No more Rice Palace for me
3	neg	train	Interesting place. It's actually INSIDE Dave's Supermarket. They've taken to traditional grocery story deli and turned it into a full cafe with a place to sit and eat. They have a wide selection of food, bu the chicken is the best selling. The prices are very reasonable. It's really great if your shopping and get hungry...pull your cart up and grab a bite to eat. This is definately not your typical supermarket deli nor your typical cafe...it's kind of something in between.
1	neg	train	"I have been here multiple times and enjoyed the great burgers and cozy, low key atmosphere. While pregnant, I had a huge craving for one of the burgers and drove about 45 mins and waited for them to open to get one. You can't eat blue cheese while preggy (listeria concern), so I asked for it on the side. No can do! There is no deviation on the burger, pregnant or not. They pointed out the ""no substitution"" language, but I didn't want a sub, just put it on the side. Anyway, they have a right to run the biz w/ food first, customers not and I have a right to let others know and go to the Apple Pan, which I loved, to satisfy my pregnancy cravings. Its a shame, b/c I really liked this place but no way will I go back and that goes about 1000x for my (protective given my condition) hubby. So just be forewarned if you do go there. Its their way or the highway."
1	neg	train	Takes forever to get your food, there were barrely anyone there.
2	neg	train	The wait staff of the old Devonsleigh was great, but I guess they've let most of them go. The one we had was new, and only cleared the table of dirty dishes when the next serving came. They seem vastly understaffed and no bus boys. Waiters won't take drink orders, and the drink guy doesn't come around - and we even had to pour our own wine. Pass on the Oysters Rockefeller appetizer but the shrimp cocktail is great - only 3 but huge ($19). Caesar Salad small and ordinary. Back Ribs ($28) were overdone, dry and hard to cut - and the waiter didn't deliver finger bowls. Linquinin had one (large) shrimp and a couple of scallops ($24) and were OK - better at an Italian place. Prime rib was pretty thin compared to the former Devonsleigh servings and not nearly as tasty. Cheesecake terrible. Molten Chocolate good. Spanish Coffee good for $6. This place has a long ways to go before we'll come back. They want to please but need more staff and the new cooks need to get fired before it's too late for them.
1	neg	train	"Father's day outing gone bad could best describe the theme of the day! The all you can eat buffet was just terrible. Institutional food could best describe the taste and appearance of the food. Potato, artichoke, and shrimp salads were warm and kept in open bowls not on ice. I think possibly those salads could spoil under that type of condition and fermentation of certain bacterias were probably the cause of the suspicious taste! Serving containers were often left empty for tens of minutes at a time. One server to handle the two omelet pans while also serving carved turkey, roast beef, and ham allowed patrons to also wait for tens of minutes just to get served. To solve this problem, the manager on staff, John(and John is his real name!) shook my hand and guaranteed my personal attention as his server ignored me once again when it was my turn to be served. All of this coming after we gave our reservation confirmation number and were told that ""we don't have that reservation confirmation number,"" after we were also guaranteed that number and verified by the manager, John, four days prior to Father's Day. Needless to say a staff that didn't care and institutional food! I might as well have been in prison! To be told what to eat and when to eat, sounds alot like a correctional institution to me!"
3	neg	train	While the food is ok by Iowa standards, it is terribly over-priced by any major city standards. I have had some of the best meals of my life in NY City for the same price as this place charges for medium quality food. I guess the poor food quality elsewhere in the area means they can get away with over charging. Also the no reservation policy is frankly insensitive to anyone who works for a living and doesn't have over an hour to kill walking around a small town freezing to death. If you want a sense of this place, call their number when they are closed and listen to their answering machine. It sounds like a prank caller left the message. Out of towners, you can look forward to a friendly waitress telling you to come back in an hour and a half in a tone implying waiting outside for that amount of time will be very fun (the place is too small to let you stand in doors - hope for good weather!). A big disappointment. This place needs to come back to earth.
3	neg	train	"The food was not as flavorful as I had hoped it would be. The service was good - interesting that they serve the men first - guess that is the ""old culture"" of the place. The flaminco show was very entertaining but we felt that we were a little crammed into the dining room. Little room for intimate conversation."
3	neg	train	"Since I first started living in Vienna, and this cafe was close by, I often dropped in. Mostly, this was due to the combination of cafe and book store. For a while, as an embellishment to the Vienna cafe practice offering a large selection of daily newspapers to peruse, one could also find the New Yorker. Alas, the cafe, which I believe also opened just that year, 2000, gave up their subscription. Another primary reason for making this choice: the cafe serves Illy cafe, without a doubt the best coffee in the world. Unfortunately, the barista often ruined the coffee, and even the ""schlag"" was applied from a pressurized can when one ordered a cappuccino with cream. There were more unfortunates: no outside seating, the seating inside not to my liking, lots of smoking by other patrons, and very slow undependable service. I went from being a frequent patron to skipping the place altogether. The cafe in fact, became somewhat notorious in the first district of Vienna for its service. The owner seemed to be a petit, slightly iconoclastic woman, who while always present, seemed disinterested in her guests or the service. Typically unfriendly in that Austrian way, its amazing I kept returning. Partly, the cafe kept trying new things. Eventually they began to serve a brunch on Saturdays, some live music usually in a jazz format, and a new young kid began trying to make eclectic main dishes. I returned this season and had lunch there this week. The change seemed 100%. The service, for the first time, at each turn of the process was quick. I say outdoors. The food simplified, tasted great, and the Espresso Machiato arrived in perfect shape. Complaints: the furniture, outdoors and in remains extremely uncomfortable for me. I make sure to always bring a sweater or some-such to serve as a make shift cushion, but soon my back ached from the metal shape of the chair back. Inside, the same ungainly high chairs, in an atrocious, now faded and stained orange remain the alternative. The smoke from patrons compromise everything, especially the taste of what is not great food and coffee. When I am not in my Poipu beach in Kauai, this remains a choice for coffee. And there are more places to consider in Vienna, you can reach me if you like at info@mypoipubeach.com. The book library seems better organized now, but at a cost of greater density in what is a very tight space. Overall, the place remains a disappointment from what one might hope it could be: A truly comfortable place to linger over books. Presumably this conception founded the cafe. Lamentably, in this it remains a failure, but it has become a better place. I can only hope the progress continues! And how about that New Yorker subscription!"
3	neg	train	"While visiting family in Toronto (East York) we were taken to a local coffee house. It was April 3 and snowing like mad! We didn't think they'd be open, but the owner greeted us at the door, seated us and took our specialty coffee and pastry order. They offered organic, fair trade coffee and tea, hot chocolate and soy products. We ordered a maple syrup latte, a soy latte and cappuccino. We all quite enjoyed the coffee and assorted pastries (made at a local bakery). Jazz playing on the stereo, organic and natural products on the shelves and an ""honour"" library at the rear. Very clean washrooms. We'll be going back later in the week. Cheers. Karl"
1	neg	train	"For our appetizer, We ordered Shrimp Cocktail and 1/2 pounds of steamed shrimp along with other appetizers. My girlfriend noticed that they gave 5 shrimps on our shrimp cocktail order & about 30 counts of steam shrimps in other order. Shrimp cocktail price was $9.95 and 1/2 Steamed Shrimp was $7.75. My girlfriend told the manager there is something wrong with shrimp pricing. How come Shrimp cocktail order cost more with just 5 shrimps. The managers smartly told us not to judge them by number of shrimps on its plate. He stated that it is the weight that we need to consider. I replied to him that ""It must be a 5 super shrimp"" and manager replied in loud voice....""Why are you complaining with our food/price $#@!%"" and we were told not to come again....."
3	neg	train	We've been many times and the experience and food is consistent. The service once seated is generally slower than what's expected in a small cafe like this one, but the servers are very nice. As for the food, the best banana pancakes I've ever had but get half an order unless you're a huge eater, and the other dishes are a great infusion of I think Brazilian food is and what folks will eat.
1	neg	train	The food was below mediocre, the service was beyond slow, and the host was hardly cordial. There is nothing about this establishment that makes it better than Taco Bell. Including the atmosphere.
3	neg	train	Not the best sandwhich shop around. They serve most sandwhiches either hot or cold, but they're not toasted. It kinda tasted like they were just thrown in the microwave. Nothing too special, but not bad either. Apparently they have quite a few shops around the Quad Cities and in Iowa, so it must be pretty popular.
3	neg	train	This is one of the main restaurants nthe Westin Hotel on Hilton Head. I was there for breakfast, and had the buffet. Although the presentation was beautiful and the offerings were plentiful, the food was taseless and tepid. If given the opportunity, eat away from the hotel, as there are hundreds of great restaurants on the island.
2	neg	train	The place is a dump and the food is iffy. Very smokey inside even though it's got a big non-smoking section.
3	neg	train	This was our second visit to the Hong Kong Buffet despite it's being located quite a distance from our home and we enjoyed the experience nearly as much this time as we did the last. Our only difficulty on this visit was a language problem with our server which led to her bringing me a non-diet soda which,being that I am diabetic,could have been a major problem. Overall,the food here is quite delicious and well-prepared. On both of our visits we had their $8.99 Sunday buffet which included many seafood choices.
3	neg	train	This place is located at the Oak Terrace Resort outside of Pana. If your not looking for it, it's pretty hard to find. The restuarant is connected to the hotel and banquet room. The food isn't bad and neither is the price. There's nothing special about it, but convenient if your staying at the resort.
1	neg	train	"On the occasion that I visited this horrible place there must of been what one can only assume was a sewer problem. As the employees were scrambling to vacuum the brown liquid pouring into the dining area and throw rugs over it the smell of an outhouse permeated the room, I was sitting about 6 feet away. Food continued to be served from the kitchen as the manager said quite loudly keep the kitchen door closed. When my food arrived obviously I was sickened, I asked my frantic server what was happening she said ""problem in the kitchen"" and scurried away. Unless you're looking to spend some time in the hospital stay away from Rookie's, Allentown!!!!!!!!!!!"
2	neg	train	Lower middle class diner atmosphere filled with unrully kids and apathetic parents - gruff waitress seemed annoyed to take our order. Food blase' - German food should be pretty simple to make well - unless your chef was trained in prison! On the up side - the beer was good - Spaten Octoberfest.
2	neg	train	After the reviews I had read, we were a bit disappointed. It didn't seem superiour to other upscale Italian places. Maybe my expections were just too high.
2	neg	train	The Service was AWFUL. The experinece was embarrassing after bringng all my friends there for a birthday. food was ok but drastically over priced.
3	neg	train	Not enough Salmon sushi for everyone. I think the sushi makers have been asked to slow down on making salmon sushi. After people empty out the salmon sushi, they didn't bring out more but yet let it sit empty for 20-30 mins before they fill it up. This is ridiculous.
2	neg	train	Good, healthy, relatively sophisticated food. Service slow, distracted, really incompetent. This is a problem of several years. We keep hoping they will upgrade service to match food.
2	neg	train	"The food and the service were excellent. There was a problem in that it was too hot inside and the tobacco smoke was overwhelming. Two of our party had to go outside to get fresh air. The front doors were finally propped open and that helped the temperature but not the tobacco smoke. I sure hope the ""no smoking"" ordinance gets passed soon."
1	neg	train	The owner HATES kids, wishes he could keep them out of the restaurant. He yelled at me and my friend because a two year old was dropping french fries on the floor. Then threatened to call the police if we left without paying. I will do all I can to keep families out of this restaurant. The owner is not the same as the rest of the Manhattan Deli & Restaurants in the area. DON'T BRING CHILDREN TO THIS RESTAURANT!!!
2	neg	train	We ate there in April, and it was wonderful! So we headed straight there in August, and it was a complete letdown. The same dishes that had been terrific four months ago were now completely ordinary at best, and not worth the price. Kids' menu was very overpriced. Service was slow, and not knowledable about food or wine. A nice atmosphere, but something has gone very wrong with the food preparation and service.
3	neg	train	We went there with friends (we live in LV) to bring a friend from out of town to check it out. The pina coladas were fanastic, and some of the foods REALLY good but not worth the price. The service was lacking in general but our waiter was superb. IWere I to return I wiold get the bacon wrapped chicken, the brown rice and some plantains but I would not order the firepit again. Not worth the money. It was a cool, trendy place to take your close friends who visit though.
1	neg	train	Years ago, this USED to be a half-way decent place to eat...not anymore! The food for our group was either cold or half-cooked, the help was indifferent when they weren't incompetent, and the restaurant was just plain dirty! Don't even get me started on the bathroom...a Haz-Mat team needed to be called in for it! If someone suggests this to you, RUN don't walk away from them!
1	neg	train	What a bad dining experience. First, it took them forever to bring us our entrees. Then they got one of the entrees wrong. Then they tried to make up for it by offering us dessert, on the house. But the tiramisu was the worst I've ever had (okay, maybe second-worst only to what I can get at the corner deli). Then two weeks later I read a Dept. of Health report that they had vermin on the premises. What a shame. It's in a great location, but the management is of the place is terrible.
1	neg	train	We returned after associates of ours said that the former General Manager and Chef, Valerie Morris had been replaced...we thought the food and service may have improved under the ownership of Dennis and Michelle Scott...sadly to our dismay, the food quality, particularly the fish freshness was no better..the wine prices were still astronomically high...the service was still marginal...JUST PASS
1	neg	train	Well where do I began, We went at night and the young lady (rang us up) and young man(who sat us) we very nice and I know have been there for years. There was a young lady with long blonde hair that was there for quite some time that was the reason we went there so often but for some reason is not there any more so we only go once in awhile. I know alot of people who dont go there any more because shes not there, but anyway the food and other staff members are not what it used to be and if you go there be forwarned you are taking your chances, but you never know it may be a good day there and you wont get moldy or spoiled food. GOOD LUCK
1	neg	train	The staff were extemely slow and not bothered. They were dressed in horrible black uniforms and very unfriendly. The menu was very basic, they had no deserts. I ordered a bottle of Budweiser which was nealry warm. Not pleasant!
3	neg	train	Nice little place on the edge of town. Huge menu as well as an ice cream shoppe. Foods alright.....huge tenderloins. Service was a little slow. They have pretty good specials as well. Not bad at all if your driving through and need a bite to eat.
1	neg	train	Out of shrimp on Saturday night around 6:45pm. Our simple food took an hour and a half. (Cheeseburgers and gumbo!) Seating hostess with bad attitude.
2	neg	train	"We have tried Hacienda de Vega three times now. The atmosphere outside by the pond is beautiful, but each time we were there the service was horrible. The last time we were there, the waiter dumped an entire tray of filled water glasses on me. I know accidents happen, but he didn't even apologize. His remark was, ""Oh great. I'm never going to hear the end of this."" We were virtually ignored the rest of the evening and had to flag down other wait staff to get drink refills and the check. The food was mediocre at best. The house drinks are fabulous, but the poor service wasn't worth it."
